Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,NPL,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900000,,5000000,,,,,,,,,,,,,,,,,,
Nepal,NPL,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900000,,5000000,,,,,,,,,,,,,,,,,,
Nepal,NPL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,32.5,32.8,34.1,32.5,31.7,31.5,31.5,29.9,29.9,29.9,29.9,30,37,41.8,,,
Nepal,NPL,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2.7,,,,,,,,,
Nepal,NPL,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,,,
Nepal,NPL,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,31,31,31,31,31,31,29,29,17,17,17,17,18.5,18.5,22.5,,,
Nepal,NPL,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,74.1,69.9,78.5,73.9,60.2,53.6,46.6,37.4,33,34.6,32.2,28.4,26.1,27.4,24.4,20.2,,,
Nepal,NPL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,2,,,,,
Nepal,NPL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,32.33831024,,28.35820961,,15.92039776,11.94029808,8.17307663,8.17307663,17.78846169,25,28.36538506,29.85782051,29.85782051,28.63849831,24.88262939,26.7605629,28.5714283,28.07881737,32.01970291,33.99014664,34.78260803,34.29951859,36.71497726,36.231884,
Nepal,NPL,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,40.94375596,45.45202824,45.77426048,50.02788104,53.6719966,52.82600092,51.04969522,46.06283413,44.36315466,48.6759714,51.63956515,53.19495256,58.52084699,66.55037845,65.56059999,62.81576438,52.2243481,55.34568272,32.67659572,29.97051302,23.63269899,18.30922415,43.67152117,38.11899307,38.49673482,47.50464677,53.83129587,65.95660945,64.71802697,48.38235747,50.79176334,58.87828211,67.72690712,68.76948775,58.96646342,49.38238146,45.63129367,45.05239554,44.324217,45.56811577,41.90209597,45.50308985,43.74002264,46.81462862,24.43055437,19.33465887,33.21152561
Nepal,NPL,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,50352000,57784000,74078859.24,89666666.67,117783333.3,120873105.7,119946470.5,106697626.3,90230330.4,91877092.58,118565541.3,154611804.5,161309746.7,160613546.3,166356942.7,201201041.8,209863340.7,283730700.7,526777427,591927100.5,679470089.2,795121771.3,432900222.8,453953027.9,409957029.9,302714320.3,192193635.6,302404239.1,355773590.1,271395612.8,251672519.1,339501440.1,494331205.8,600245576.4,582876388.7,775044568.5,768790414.1,966875835.5,1099021542,1060298853,1065394174,1382902207,1473432598,1506012202,806752077.1,735726753.5,1137551672
Nepal,NPL,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,,,,,,,,,,,,,,,,,,,,,,83267272.73,71035006.48,76760346.01,83257431.95,134809869.9,134291710.7,147644957.3,226592881.2,183389507.5,211312846.4,257302378.5,352893971,367642933.9,351371409.3,323536145.7,360100000,396900000,443600000,575626098.6,721817723,754646215,611584353,641478820,730695469,815019361,833625852,881666783,898011605,900307413,891323520,928133627,890643369,882650035,923246463,680789954,746297127,759620554,772223266,987924064,880211839,,
Nepal,NPL,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,,,,,,,,,,,,,,,,,,,,,,0.425792082,,0.106589126,0.087352289,0.026974016,0.059571808,0.028323474,0.028084008,0.140287594,0.095469656,0.039156641,0.005980127,0.110269192,0.080297167,0.047098861,,,,0.047622268,0.007974035,0.007142022,0.011056529,0.007839542,0.00843662,0.022511735,0.019756945,0.036394362,0.042000459,0.428433327,0.088683512,0.102808903,0.046959312,0.030792839,0.058555545,0.04384392,0.079737946,0.179307154,0.181433668,0.146636473,0.156621842,,
Nepal,NPL,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,,,,,,,,,,,,,,,,,,,,,,5.9075922,4.596965225,3.517441153,4.795640676,1.532124129,2.511592366,0.790575031,14.16100131,3.004505681,2.59973528,0.718165365,0.341528688,0.979061111,1.279950207,0.673547936,0.416550958,0.352733686,0.293056808,8.665205869,0.209589894,0.260731448,0.319591728,0.513867473,1.020786267,0.97335381,1.323916955,2.006475841,3.467308532,4.834599646,3.260027291,3.607403614,5.644015635,5.505960808,6.874609819,5.15605361,7.671972453,10.91565737,10.17363714,8.176973306,5.402353717,,
Nepal,NPL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,0.051922301,,0.168677677,0.090467389,0.02760475,,0.091533804,0.06896441,,0.80107445,0.391828923,0.187912343,0.244571811,,,,,,,,0.182672322,,,,0.140452888,1.506539285,0.234551368,,,4.294310598,,,,,,5.465154191,3.960006692,4.288050483,4.123279225,3.219109415,3.859536241,2.006844207,1.574826928,1.747725122,2.340378738,1.549555028,0.895210141,0.963217703,
Nepal,NPL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,0.003456127,3.33079E-05,,,,,,,,0.015563659,,,,,0.002162143,,,,0.003575791,,,,,,0.001687473,4.51841E-05,5.1783E-06,0.01274454,0.003173097,0.00427692,0.001564266,,0.002662327,0.015293107,,,6.66375E-06,
Nepal,NPL,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.3316562,171.5159882,133.514385,148.030895,160.255772,169.3378289,147.8477191,141.8054138,141.6387555,130.5418701,129.9914887,120.5903898,120.4072511,119.1079626,119.8789489,100,100.1520379,106.4067982,112.7544811,145.2563149,110.0284872,171.6009392,
Nepal,NPL,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,30.40849002,31.62890268,34.99511097,35.08894863,31.24375045,33.6959258,34.91650532,36.01488946,29.53167934,34.96042651,35.36368442,35.33783168,33.94887755,27.77986911,40.80205327,46.6347249,39.06522789,31.79859652,33.12166937,36.32428617,23.67503882,28.83581698,29.67845023,36.48232637,33.51449159,34.88751069,47.97651895,44.63941721,37.64704867,37.95009374,38.16489572,40.12249003,39.50694696,32.77992291,33.23187694,36.63168382,38.62158368,39.41288671,37.08551985,34.5846148,33.27604208,33.72456516,34.83070417,37.20369993,50.86185352,52.44365219,34.66152192
Nepal,NPL,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,41.00272303,25.08497632,29.61978962,45.25468406,32.42501035,32.44593217,18.78779025,18.12753092,11.89492194,13.4016293,19.64073163,17.41070466,16.78150029,17.75358965,17.21258724,33.89453386,27.35308461,31.67073596,14.00827732,37.316408,39.55670313,41.75776386,57.54892748,58.39888213,59.44017868,61.50926197,61.90291817,60.62951775,56.78879943,63.61853323,63.54140237,65.60818823,63.69419716,65.21473704,60.92589803,65.96327488,65.17371311,67.47010585,65.11675793,64.75992812,,
Nepal,NPL,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,,,,,,,,,,,,,,,,,,,,,,41.00272303,25.08497632,29.61978962,45.25468406,32.42501035,32.44593217,18.78779025,18.12753092,11.89492194,13.4016293,19.64073163,17.41070466,16.78150029,17.75358965,17.21258724,33.89453386,27.35308461,31.67073596,14.00827732,37.316408,39.55670313,41.75776386,57.54892748,58.39888213,59.44017868,61.50926197,61.90291817,60.62951775,56.78879943,63.61853323,63.54140237,65.60818823,63.69419716,65.21473704,60.92589803,65.96327488,65.17371311,67.47010585,65.11675793,64.75992812,,
Nepal,NPL,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,,,,,,,,,,,,,,,,,,7.623177576,11.86578377,13.73799579,6.526447477,8.351443319,9.577367997,11.53705772,15.73965968,16.38310974,14.77953866,11.2996625,14.76765586,20.35466053,24.9880168,26.81794921,7.112660387,6.760546208,9.480292989,22.06290162,13.90219118,13.01621328,14.2513701,12.88365232,12.38364184,13.13836969,10.26590225,15.49454344,17.10988765,18.22240491,16.49987119,17.17953249,15.84048095,15.03294669,17.44688926,18.63405094,18.35775179,16.96427722,14.91670588,18.75571374,17.95135185,,
Nepal,NPL,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,,,,,,,,,,,,,,,,,,,,,0.001181883,,0.000457933,,0.014906637,,0.093131815,0.002058887,0.245520363,0.172636495,2.480006623,1.706140341,0.879641792,0.607576722,1.407171516,4.509382185,9.034381858,10.74293687,12.64195273,5.706242228,7.726466481,5.779103701,2.641761942,2.329047327,2.826831288,2.310206404,3.701566726,4.251777171,4.843051401,4.981412779,7.11835352,7.109644742,7.089611989,6.463589613,5.071881503,3.457386253,3.10337408,2.282595378,2.004910293,1.903785198,,
Nepal,NPL,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.732066605,,,4.49031219,,,,,,5.133119209,6.729447408,5.272071044,4.697431937,3.48914563,4.738785063,4.963077131,5.289036914,5.293914368,4.228190741,4.978147253,5.121039129,4.811334411,
Nepal,NPL,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.13156108,49.53122274,49.82132529,54.78634759,61.64660292,71.56681449,79.70509731,88.75466958,108.0465678,97.03831739,106.0504774,124.8690085,123.8256544,117.5270588,114.3380297,100,96.47128397,102.2915895,108.780065,105.8116492,105.4510623,127.6627638,
Nepal,NPL,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78,,,,,9.14,8.83,11.58,,11.98,12.06,12.11,11.91,11.81,11.86,19.2,12.2,12.02,12.27,12.08,11.8,11.75,11.86,12.15,,15.82,27.66,13.29,,
Nepal,NPL,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58,99.58,99.58,99.57,99.57,99.57,99.57,99.57,99.57,99.55,99.55,99.55,99.55,,99.54,99.47,99.47,,
Nepal,NPL,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.57,,,,,16.2,12.43,13.29,,13.62,13.72,13.79,13.76,12.51,12.56,15.41,12.43,12.33,12.35,12.2,12.21,12.23,12.25,12.14,,13.19,17.27,12.6,,
Nepal,NPL,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35,99.35,99.35,99.37,99.37,99.37,99.37,99.37,99.37,99.42,99.42,99.42,99.42,,99.41,99.4,99.4,,
Nepal,NPL,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68,,,,,18.12,13.33,13.64,,13.9,14.01,14.07,14.09,12.5,12.57,14.09,12.3,12.22,12.17,12.05,12.19,12.23,12.23,11.97,,12.12,13.55,12.19,,
Nepal,NPL,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.6,99.6,99.61,99.61,99.61,99.61,99.61,99.61,99.64,99.64,99.64,99.64,,99.63,99.63,99.63,,
Nepal,NPL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000,155000000,141000000,107000000,116000000,109000000,128000000,108000000,119000000,205000000,221000000,261000000,402000000,545000000,572000000,528000000,420000000,562000000,598000000,680000000,669000000,634000000,886000000,915000000,713000000,267000000,,
Nepal,NPL,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000,76000000,55000000,59000000,56000000,61000000,47000000,31000000,33000000,30000000,29000000,29000000,34000000,18000000,26000000,34000000,32000000,28000000,24000000,24000000,26000000,52000000,83000000,96000000,96000000,41000000,,
Nepal,NPL,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363000,394000,422000,464000,492000,464000,361000,275000,338000,385000,375000,384000,527000,500000,510000,603000,736000,803000,798000,790000,539000,753000,940000,1173000,1197000,230000,,
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,,4.502247272,3.105496827,3.114571978,3.163746268,3.200209195,3.234363178,3.247848323,3.296143837,3.292180224,3.322607116,3.395924544,6.854166599,6.827549362,6.838732904,6.834273204,6.83971976,6.873606441,6.924016288,6.949711494,6.96694077,6.912833928,6.030325262,6.058774514,6.042602874,5.95462191,5.877063189,5.78753006,5.764076245,5.853380685,6.031847465,6.203524373,7.084547734,6.953555424,6.698441941,6.53954294,6.323644601,6.198206552,6.088063577,5.975206046,5.82399866,5.625200602,3.574882375,3.446126865,3.305095269,3.129453167,2.930862886,2.773587507,2.658824809,2.561661836,2.508896822,2.392602494,2.260705475,2.210192402,2.332875604,2.579770948,2.957937293,3.208642768,3.208393948,3.206964761,3.851477257,4.38952105,3.779043143
Nepal,NPL,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,44,,,,,57.1,,,76.3,,,
Nepal,NPL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.8407298,49.80363997,49.76583422,49.72680819,49.68847529,49.65087091,49.61318457,49.57717412,49.54439743,49.51220884,49.48306514,49.45688684,49.4310623,49.40506359,49.3794831,49.35601425,49.33879747,49.31661813,49.28746968,49.26124273,49.23120127,49.20335218,49.1794887,49.15094766,49.12880995,49.12093797,49.12486677,49.14664815,49.17537203,49.19091211,49.18260263,49.16310492,49.14836553,49.15053627,49.16466814,49.19544539,49.24763548,49.30412664,49.36775967,49.43922205,49.51994137,49.60745223,49.71527912,49.84854908,49.9981599,50.16679405,50.35429165,50.55499145,50.76138856,50.97236495,51.18072532,51.40518555,51.65854186,51.92058303,52.15594536,52.32636342,52.40881705,52.43375663,52.45269956,52.46957461,52.36423155,52.1525911,52.05431658
Nepal,NPL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.66579819,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,78.14448357,78.23521219,78.2335605,78.07008446,77.95175023,77.92234328,77.87559129,77.84789633,77.86159752,77.92546545,78.02164236,78.1981701,78.41535877,78.59521946,78.81639442,79.08546887,79.37045366,79.58984127,79.73043037,79.87122179,79.96522386,80.05925459,80.18662022,80.28375798,80.43874075,80.69130197,80.99694745,81.42780489,81.9307134,82.28522375,82.37199535,82.23884568,81.83530388,81.57921991,81.55534935,81.56339131,81.58136512,81.3885458,81.01533359,80.50004385,79.90548177,79.2019161,78.37397617,77.49214316,76.56231275,75.58178884,74.5433346,73.41515297,72.11658846,70.67636919,69.16536779,67.77389706,66.67131155,65.74856378,64.78570351,63.62740682,62.24426215,60.7993231,59.44124027,58.18099924,56.63100774,54.89599685,53.77867677
Nepal,NPL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.389281561,0.388656381,0.389596412,0.392671545,0.399110462,0.408623665,0.418446855,0.426902085,0.433602887,0.438119196,0.440614818,0.442648513,0.445134204,0.44801475,0.451411111,0.455451748,0.460152196,0.464883079,0.469473992,0.474187446,0.478904648,0.483517315,0.487764833,0.491320438,0.494395675,0.497278412,0.500129583,0.503198163,0.506277176,0.509481478,0.512894977,0.516525433,0.520210478,0.523688989,0.527089223,0.530777417,0.535011167,0.539778743,0.545159863,0.551299881,0.558238815,0.56589931,0.576207106,0.589374444,0.603904907,0.6200571,0.638082861,0.657891101,0.679229583,0.70212296,0.726074078,0.751691163,0.779322339,0.807769604,0.834984622,0.866248801,0.903124435,0.940220115,0.976736203,1.010507138,1.025997384,1.021159714,1.027392923
Nepal,NPL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.97574504,3.000966509,3.025533134,3.050339724,3.075820842,3.101784958,3.128345899,3.155213107,3.181427939,3.207259983,3.233047643,3.259446212,3.285467787,3.309596015,3.331839653,3.352979249,3.374579027,3.393923753,3.411396643,3.429640858,3.447745263,3.465718168,3.482006988,3.49416536,3.504040752,3.513736911,3.523689065,3.535470303,3.547396217,3.558457874,3.568169294,3.577643557,3.586234327,3.595180765,3.606726225,3.621386864,3.640834044,3.664728374,3.693593153,3.726743358,3.763653499,3.804651305,3.857185118,3.921524385,3.9918797,4.082699292,4.198394425,4.326882637,4.461402961,4.596776232,4.727908458,4.863761071,5.017744884,5.190640196,5.359053672,5.504837312,5.633328028,5.750305264,5.86275085,5.972242326,6.039798624,6.048720277,6.087226877
Nepal,NPL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.270823013,3.302281441,3.332734543,3.363312437,3.395033247,3.427589021,3.460583231,3.493615034,3.525724252,3.556569417,3.587347823,3.619097243,3.649960015,3.678596518,3.705289252,3.730940621,3.757422708,3.782125427,3.805834554,3.831074764,3.856204555,3.880926078,3.902974738,3.919146063,3.931315309,3.941804017,3.951215521,3.962332769,3.974175962,3.985250867,3.994638223,4.003034683,4.008507523,4.015303519,4.026572241,4.039978767,4.057745574,4.080325421,4.108760168,4.141120755,4.176396033,4.216050134,4.262585971,4.315520888,4.3734671,4.450264162,4.549692984,4.660340556,4.77585011,4.891697648,5.003863975,5.119851876,5.251554532,5.400666296,5.547303358,5.677384961,5.799132876,5.915817277,6.029022292,6.140476905,6.222144356,6.256157022,6.311200252
Nepal,NPL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.904026821,1.915412965,1.927219782,1.939117832,1.950670789,1.961351155,1.971029338,1.979101714,1.984695375,1.988073228,1.989171795,1.989130556,1.988820625,1.988388728,1.988632883,1.989961359,1.992464764,1.993559016,1.992405375,1.990149069,1.986488399,1.982348878,1.978106555,1.973040959,1.968706699,1.966473668,1.966098055,1.967344885,1.968470317,1.96825701,1.966322286,1.964341516,1.962840019,1.963504286,1.967578035,1.975005748,1.985479448,1.996785134,2.008157213,2.019068126,2.046367493,2.095447595,2.158975963,2.232912665,2.30751317,2.365946181,2.409644457,2.461322646,2.530643659,2.604532352,2.678290881,2.761052482,2.842275375,2.910559277,2.972391055,3.022970753,3.048300918,3.056390456,3.058191347,3.05692237,3.036816782,3.003145683,2.995501271
Nepal,NPL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.324235914,3.32252531,3.318810409,3.314768783,3.311468833,3.309470652,3.308358426,3.306690429,3.30300478,3.297062918,3.288831912,3.278643839,3.267733971,3.257277238,3.247174947,3.237464265,3.228368273,3.219298543,3.210097542,3.200783046,3.192108439,3.184476214,3.177886229,3.172939602,3.170556531,3.170695427,3.171662502,3.171729524,3.169064322,3.162451083,3.176606367,3.219439543,3.270944077,3.324766466,3.374315122,3.394327276,3.387155866,3.385722101,3.40412975,3.425731926,3.447193343,3.476033577,3.507096559,3.532279379,3.560452902,3.5974603,3.631976423,3.664727042,3.69517484,3.725136022,3.759698424,3.808089566,3.871191731,3.941866597,4.012338244,4.068211994,4.099172603,4.116987599,4.138670519,4.161298486,4.16644463,4.159971309,4.164452647
Nepal,NPL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.840726216,4.824939818,4.806792627,4.787895843,4.7692648,4.752105533,4.736361957,4.72097657,4.705241597,4.689477666,4.674489984,4.659827692,4.647118972,4.638914177,4.633904603,4.630292586,4.625691582,4.619758226,4.611619288,4.598480727,4.61684661,4.676681888,4.748340454,4.822255447,4.88640608,4.903715652,4.876381236,4.850029607,4.846118634,4.845699881,4.846322607,4.85744287,4.85845781,4.832695037,4.803219406,4.779255797,4.745315685,4.708176204,4.669435565,4.631018939,4.599931874,4.582613526,4.589214423,4.616756771,4.655403312,4.699957927,4.744711598,4.79210882,4.845030246,4.898627583,4.949725226,5.002054331,5.047889785,5.073911542,5.089407785,5.101966357,5.106124729,5.108096147,5.118833711,5.129234758,5.132426042,5.135622595,5.128621179
Nepal,NPL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.507074429,6.483007155,6.461428628,6.444104213,6.432094092,6.425896879,6.421655628,6.415270935,6.40407216,6.386243286,6.411320884,6.491194731,6.588404376,6.692551008,6.784453695,6.810648812,6.772169215,6.741621636,6.749783772,6.760645371,6.771892274,6.793194232,6.7920609,6.757998179,6.718589757,6.679180938,6.620111808,6.541490282,6.45347063,6.374293378,6.323609811,6.306143272,6.321562544,6.338265628,6.347711731,6.352015582,6.340525088,6.330541325,6.325662517,6.31862474,6.304182139,6.289316703,6.288569474,6.288151375,6.282287638,6.281880518,6.281709933,6.283394515,6.292605548,6.299500089,6.287051296,6.251913199,6.198221768,6.128963833,6.049573314,5.971075481,5.898852582,5.833095936,5.790080936,5.790276242,5.92578777,6.2078436,6.498012989
Nepal,NPL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.681543507,8.781627642,8.907705405,9.040475552,9.160112149,9.199491557,9.160013444,9.127944765,9.140587604,9.157632798,9.173421264,9.20064936,9.200962855,9.159707425,9.116106542,9.079676371,9.021074733,8.958398026,8.899616401,8.840514143,8.799907628,8.781749873,8.778075788,8.789935094,8.806812871,8.812908095,8.801405084,8.773710191,8.749732061,8.743848201,8.763052221,8.804530489,8.857988177,8.869488411,8.849112186,8.829159234,8.803277513,8.796155363,8.814579447,8.847139601,8.873434976,8.904150409,8.92104192,8.90587885,8.871409036,8.816171482,8.732883287,8.624355901,8.519394574,8.439837063,8.415447283,8.435960573,8.479127264,8.571915798,8.72955212,8.95624666,9.25413036,9.572500613,9.846986959,10.0852344,10.39894653,10.75148436,10.93692503
Nepal,NPL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.63777404,55.64159583,55.67288101,55.75665691,55.82651868,55.86719435,55.91394882,55.95422904,55.98063527,55.99111989,55.99072502,55.96389149,55.92254766,55.89188156,55.84670318,55.78421452,55.71267622,55.66576041,55.64980942,55.63335488,55.63449058,55.63349724,55.61785993,55.61332441,55.58516198,55.51655545,55.42333598,55.27988416,55.11132533,54.99992855,54.99010394,55.05708402,55.20243962,55.2915465,55.30231758,55.28844217,55.25215824,55.2749477,55.34747229,55.45702258,55.58173076,55.73519578,55.9129988,56.08923794,56.2711359,56.459585,56.65870383,56.88397055,57.1697862,57.51105953,57.89171551,58.22894258,58.44691994,58.59644505,58.7855477,59.10526268,59.59000167,60.15495013,60.70078131,61.21879863,61.96191895,62.87280857,63.44048627
Nepal,NPL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.58812907,10.54154154,10.50324659,10.517412,10.53842383,10.55727388,10.59345,10.59901632,10.54943066,10.49819835,10.46136374,10.4054692,10.33986888,10.27278598,10.20697686,10.15660022,10.13355018,10.13528778,10.1541407,10.185566,10.21826966,10.23825587,10.25030779,10.26353224,10.26971926,10.26902135,10.27202539,10.2697578,10.25223105,10.24303005,10.25434338,10.27250025,10.29560697,10.32414974,10.35279466,10.3719029,10.39265818,10.43553996,10.50076509,10.58479059,10.68682285,10.80019439,10.84014911,10.80989909,10.78995353,10.80215285,10.86004769,10.96537785,11.13040557,11.32949461,11.52800404,11.67110539,11.72205566,11.69867889,11.66173839,11.67457586,11.75072364,11.82699917,11.82521927,11.733874,11.57159161,11.33324072,11.01802772
Nepal,NPL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.48755516,13.44020911,13.3743827,13.2993735,13.2230236,13.16575175,13.14426459,13.15118607,13.17700935,13.22297703,13.27161728,13.3086416,13.34182225,13.37927748,13.41116648,13.43320692,13.45793809,13.46279484,13.42787003,13.39174232,13.3752336,13.37416894,13.39148707,13.42881249,13.4790481,13.52244431,13.56308494,13.62158303,13.68930035,13.74428048,13.77407181,13.77603587,13.74466765,13.71828707,13.70506895,13.71135138,13.75176867,13.79672975,13.86705382,13.95373528,14.01858707,14.03585743,13.98788998,13.86783583,13.70054484,13.52509976,13.35488051,13.19422263,13.04385454,12.8955248,12.71691471,12.51270561,12.31121456,12.09572733,11.84692013,11.57937989,11.31615871,11.08870289,10.91683103,10.79100303,10.61703329,10.38809538,10.22929322
